"innova","gtoinn","comp_prod","ing_tot","pol_ind"
0,0.035,4.09091317518599,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.125,4.09091317518599,2.25,1
0,0.1,4.09091317518599,2.25,0
1,0.0475,2.04545658759299,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.06,2.04545658759299,2.25,1
0,0.055,2.04545658759299,2.25,0
1,0.075,4.09091317518599,2.25,0
0,0.0733333349227905,2.72727557204283,2.25,0
0,0.11,4.09091317518599,2.25,0
0,0.07,2.72727557204283,2.25,0
0,0.1,4.09091317518599,2.25,0
1,0.02,0.909090909090909,2,1
1,0.05,2.04545658759299,2.25,0
0,0.1,4.09091317518599,2.25,1
0,0.0666666650772095,2.72727557204283,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.1,4.09091317518599,2.25,1
0,0.1,4.09091317518599,2.25,0
0,0.25,8.18182635037197,2.25,0
0,0.0833333301544189,2.72727557204283,2.25,0
0,0.3125,1.59090785817762,1.75,0
0,0.125,4.09091317518599,2.25,1
0,0.05,1.81818181818182,2,1
0,0.1,4.09091317518599,2.25,0
1,0.05,2.04545658759299,2.25,1
0,0.25,8.18182635037197,2.25,0
0,0.25,8.18182635037197,2.25,0
0,0.05,1.63636232939738,2.25,0
1,0.0666666650772095,2.72727557204283,2.25,0
0,0.25,8.18182635037197,2.25,0
0,0.25,8.18182635037197,2.25,0
0,0.0833333301544189,2.72727557204283,2.25,0
0,0.05,1.63636232939738,2.25,0
1,0.05,2.04545658759299,2.25,1
0,0.25,8.18182635037197,2.25,0
0,0.05,1.63636232939738,2.25,0
0,0.05,1.63636232939738,2.25,1
0,0.1,4.09091317518599,2.25,0
0,0.0666666650772095,2.72727557204283,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.0666666650772095,2.72727557204283,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.05,2.04545658759299,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.05,2.04545658759299,2.25,0
0,0.3,1.27272671136014,1.75,0
0,0.05,2.04545658759299,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.05,2.04545658759299,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.05,2.04545658759299,2.25,1
1,0.05,2.42424242424242,2,0
0,0.1,4.09091317518599,2.25,0
0,0.2,8.18182635037197,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.0666666650772095,2.72727557204283,2.25,1
0,0.1,4.09091317518599,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.05,2.04545658759299,2.25,1
0,0.1,4.09091317518599,2.25,0
0,0.1,4.09091317518599,2.25,0
0,0.1,3.63636363636364,2,1
0,0.1,4.09091317518599,2.25,0
0,0.1,4.09091317518599,2.25,0
1,0.416666679382324,2.1212143127387,1.75,0
0,0.0833333301544189,3.33333651225075,2.75,0
0,0.08,1.06060590256347,1.75,0
0,0.275,3.63636363636364,2,0
0,0.2,2.42424242424242,2,1
1,0.0833333301544189,1.21212121212121,2,1
1,0.1,1.45454545454545,2,1
1,0.0683333349227905,0.909090909090909,2,1
0,0.1,1.27272671136014,1.75,1
1,0.1,1.45454545454545,2,1
1,0.133333330154419,2.42424242424242,2,0
0,0.1125,1.59090785817762,1.75,0
1,0.175,3.63636363636364,2,0
0,0.2,3.18182135847799,1.75,0
1,0.09,1.27272671136014,1.75,1
1,0.1125,1.81818181818182,2,1
1,0.09,1.27272671136014,1.75,1
1,0.1,1.81818181818182,2,0
0,0.1,1.27272671136014,1.75,1
1,0.2,3.18182135847799,1.75,0
0,0.216666660308838,2.1212143127387,1.75,1
1,0.11,1.45454545454545,2,1
0,0.2,2.1212143127387,1.75,0
0,0.09,1.21212121212121,2,1
0,0.216666660308838,2.1212143127387,1.75,0
1,0.11,1.45454545454545,2,0
0,0.216666660308838,2.42424242424242,2,0
1,0.166666660308838,2.1212143127387,1.75,1
1,0.1,1.45454545454545,2,1
1,0.1,1.45454545454545,2,1
1,0.09,1.27272671136014,1.75,1
1,0.1,1.45454545454545,2,1
0,0.1,1.06060590256347,1.75,1
0,0.25,3.18182135847799,1.75,0
0,0.15,1.59090785817762,1.75,0
0,0.1,1.59090785817762,1.75,0
1,0.175,3.18182135847799,1.75,1
1,0.0740000009536743,1.45454545454545,2,1
0,0.09,1.06060590256347,1.75,1
0,0.25,8.18182635037197,2.25,0
0,0.25,3.63636363636364,2,0
1,0.1,1.81818181818182,2,0
0,0.25,3.63636363636364,2,0
1,0.1,2.1212143127387,1.75,0
0,0.5,7.27272727272727,2,0
0,0.5,7.27272727272727,2,0
0,0.2,3.18182135847799,1.75,0
0,0.125,1.81818181818182,2,0
1,0.1,1.21212121212121,2,1
0,0.25,3.63636363636364,2,0
0,0.5,7.27272727272727,2,0
1,0.1,1.81818181818182,2,0
1,0.175,3.63636363636364,2,1
1,0.1,1.81818181818182,2,1
1,0.1,1.81818181818182,2,0
0,0.5,7.27272727272727,2,0
0,0.1,1.45454545454545,2,1
0,0.25,3.63636363636364,2,0
0,0.25,3.18182135847799,1.75,0
0,0.1,1.27272671136014,1.75,0
0,0.25,3.18182135847799,1.75,1
1,0.0833333301544189,1.06060590256347,1.75,1
0,0.1,1.27272671136014,1.75,0
0,0.25,3.18182135847799,1.75,0
1,0.1,1.59090785817762,1.75,0
0,0.25,3.18182135847799,1.75,0
0,0.25,3.18182135847799,1.75,0
0,0.1,1.59090785817762,1.75,1
0,0.25,3.18182135847799,1.75,0
0,0.25,3.63636363636364,2,0
0,0.25,3.63636363636364,2,0
0,0.5,8.18182635037197,2.25,0
0,0.25,4.09091317518599,2.25,0
1,0.116666669845581,2.42424242424242,2,0
0,0.25,3.63636363636364,2,0
0,0.25,3.18182135847799,1.75,0
1,0.0933333301544189,1.21212121212121,2,1
1,0.2,1.21212121212121,2,1
0,0.35,3.18182135847799,1.75,0
1,0.1,0.909090909090909,1.75,1
1,0.2,2.1212143127387,1.75,0
0,0.25,2.1212143127387,1.75,0
0,0.25,1.81818181818182,2,0
1,0.13,1.27272671136014,1.75,1
1,0.13,1.27272671136014,1.75,0
1,0.121666669845581,1.03896103896104,2,1
1,0.1,0.909090909090909,1.75,1
1,0.1,1.06060590256347,1.75,0
1,0.325,3.18182135847799,1.75,0
0,1,6.36364271695598,1.75,0
1,0.1625,1.81818181818182,2,1
0,0.2125,1.81818181818182,2,0
1,0.108333330154419,1.06060590256347,1.75,1
1,0.1,1.06060590256347,1.75,1
1,0.1,1.06060590256347,1.75,1
0,0.25,2.1212143127387,1.75,0
1,0.25,2.1212143127387,1.75,0
1,0.05,2.04545658759299,2.25,0
1,0.25,1.81818181818182,2,1
1,0.166666660308838,1.21212121212121,2,1
1,0.1,0.909090909090909,1.75,1
1,0.266666660308838,2.1212143127387,1.75,0
0,0.25,1.27272671136014,1.75,1
1,0.333333320617676,2.42424242424242,2,0
0,0.416666679382324,2.1212143127387,1.75,0
0,0.25,1.45454545454545,2,0
1,0.25,2.1212143127387,1.75,0
1,0.3,2.42424242424242,2,0
1,0.133333330154419,1.06060590256347,1.75,1
0,0.2875,1.81818181818182,2,1
1,0.14,1.27272671136014,1.75,1
0,0.183333339691162,1.21212121212121,2,0
1,0.18,1.45454545454545,2,1
0,0.275,1.81818181818182,2,0
1,0.1,1.06060590256347,1.75,1
1,0.13,1.27272671136014,1.75,1
1,0.09,1.45454545454545,2,1
0,0.25,2.1212143127387,1.75,1
1,0.12,1.45454545454545,2,0
1,0.25,3.63636363636364,2,0
1,0.15,1.59090785817762,1.75,1
1,0.085,1.03896103896104,2,1
1,0.5,7.27272727272727,2,0
1,0.25,3.63636363636364,2,0
0,0.216666660308838,2.1212143127387,1.75,0
1,0.156666669845581,0.909090909090909,2,1
0,0.375,3.18182135847799,1.75,0
0,0.375,3.63636363636364,2,0
0,0.71,7.27272727272727,2,0
1,0.1,1.27272671136014,1.75,1
1,0.15,2.72727557204283,2.25,0
1,0.1,1.27272671136014,1.75,1
1,0.1,1.21212121212121,2,1
1,0.25,3.63636363636364,2,0
0,0.1,1.27272671136014,1.75,1
0,0.16,1.27272671136014,1.75,1
1,0.15,1.81818181818182,2,0
1,0.1,1.03896103896104,2,1
0,0.1,1.03896103896104,2,1
1,0.1,1.03896103896104,2,1
1,0.1,1.03896103896104,2,1
1,0.1,1.03896103896104,2,1
1,0.0925,1.03896103896104,2,1
1,0.1,1.27272671136014,1.75,1
0,0.25,2.1212143127387,1.75,0
0,0.266666660308838,2.1212143127387,1.75,0
0,0.25,2.1212143127387,1.75,1
1,0.1,1.03896103896104,2,1
1,0.25,3.18182135847799,1.75,0
0,0.25,2.1212143127387,1.75,0
1,0.12,1.27272671136014,1.75,0
0,0.375,3.18182135847799,1.75,0
0,0.266666660308838,2.1212143127387,1.75,0
0,0.25,8.18182635037197,2.25,0
0,0.1,1.45454545454545,2,1
0,0.0625,2.04545658759299,2.25,1
0,0.1125,2.04545658759299,2.25,0
0,0.15,2.72727557204283,2.25,0
1,0.05,1.03896103896104,2,0
0,0.225,4.09091317518599,2.25,0
1,0.0875,2.04545658759299,2.25,0
0,0.0875,1.81818181818182,2,0
1,0.0875,2.04545658759299,2.25,0
1,0.0875,1.81818181818182,2,1
0,0.15,3.63636363636364,2,0
0,0.15,2.72727557204283,2.25,0
1,0.116666669845581,2.42424242424242,2,1
0,0.09,1.63636232939738,2.25,1
0,0.15,2.72727557204283,2.25,0
1,0.1,2.72727557204283,2.25,0
1,0.15,4.09091317518599,2.25,0
0,0.09,1.63636232939738,2.25,0
1,0.0875,1.81818181818182,2,0
1,0.05,1.03896103896104,2,1
0,0.166666660308838,2.42424242424242,2,0
1,0.1,2.42424242424242,2,0
0,0.125,1.81818181818182,2,0
1,0.0875,1.81818181818182,2,0
0,0.1,1.81818181818182,2,0
1,0.1,2.04545658759299,2.25,0
0,0.1,1.81818181818182,2,0
1,0.1,1.81818181818182,2,0
0,0.1,1.63636232939738,2.25,1
0,0.25,3.63636363636364,2,0
1,0.1,2.04545658759299,2.25,0
1,0.0666666650772095,1.21212121212121,2,1
1,0.1,1.81818181818182,2,1
1,0.1,2.04545658759299,2.25,0
0,0.1,1.81818181818182,2,1
1,0.116666669845581,2.42424242424242,2,1
1,0.1,2.04545658759299,2.25,0
0,0.07,1.36363571340419,2.25,0
0,0.065,1.16883079063484,2.25,0
1,0.1,2.72727557204283,2.25,0
0,0.1,2.04545658759299,2.25,1
0,0.1,1.81818181818182,2,0
0,0.1,2.04545658759299,2.25,0
1,0.075,4.09091317518599,2.25,0
0,0.1,2.04545658759299,2.25,0
0,0.1,2.04545658759299,2.25,0
0,0.1,2.04545658759299,2.25,0
0,0.1,2.04545658759299,2.25,0
1,0.1,2.04545658759299,2.25,1
1,0.05,1.21212121212121,2,0
0,0.1,2.04545658759299,2.25,0
1,0.1,2.42424242424242,2,0
0,0.1,1.81818181818182,2,0
1,0.1,2.72727557204283,2.25,0
0,0.1,2.04545658759299,2.25,1
1,0.1,2.72727557204283,2.25,0
0,0.1,2.04545658759299,2.25,0
0,0.133333330154419,2.72727557204283,2.25,0
0,0.045,0.909090909090909,2.25,1
0,0.133333330154419,2.42424242424242,2,0
0,0.1,1.81818181818182,2,0
0,0.25,4.09091317518599,2.25,0
0,0.1,2.04545658759299,2.25,0
0,0.1,2.04545658759299,2.25,0
1,0.1,2.42424242424242,2,0
1,0.125,3.63636363636364,2,0
1,0.1,2.42424242424242,2,0
0,0.1,2.04545658759299,2.25,0
0,0.133333330154419,2.42424242424242,2,0
0,0.1,2.04545658759299,2.25,1
0,0.1,1.81818181818182,2,0
1,0.1,2.72727557204283,2.25,0
0,0.1,2.04545658759299,2.25,0
0,0.1,2.04545658759299,2.25,0
0,0.133333330154419,2.72727557204283,2.25,0
1,0.045,1.03896103896104,2,0
0,0.1,1.45454545454545,2,1
0,0.1,3.03030290988961,2.5,1
1,0.1,2.04545658759299,2.25,0
1,0.1,1.81818181818182,2,1
1,0.1,1.63636232939738,2.25,0
1,0.1,1.63636232939738,2.25,0
1,0.1,1.63636232939738,2.25,0
0,0.1,1.36363571340419,2.25,1
1,0.1,1.63636232939738,2.25,0
1,0.1,1.63636232939738,2.25,0
0,0.2,2.72727557204283,2.25,0
1,0.1,1.81818181818182,2,0
1,0.1125,1.81818181818182,2,0
1,0.1,1.63636232939738,2.25,0
1,0.0666666650772095,1.21212121212121,2,0
1,0.1,1.63636232939738,2.25,0
1,0.1,1.63636232939738,2.25,0
1,0.1,1.63636232939738,2.25,1
1,0.1125,2.04545658759299,2.25,0
1,0.1,1.63636232939738,2.25,1
0,0.1,1.36363571340419,2.25,1
0,0.1,2.04545658759299,2.25,0
1,0.1,1.45454545454545,2,0
1,0.1,1.63636232939738,2.25,0
0,0.0916666698455811,1.21212121212121,2,1
1,0.1,1.63636232939738,2.25,1
1,0.1,1.45454545454545,2,1
0,0.1,1.45454545454545,2,1
1,0.15,2.42424242424242,2,0
1,0.1,1.81818181818182,2,1
1,0.1,1.63636232939738,2.25,0
0,0.1,1.36363571340419,2.25,1
1,0.1,1.81818181818182,2,0
0,0.2,2.72727557204283,2.25,0
0,0.2,2.72727557204283,2.25,0
1,0.1,1.81818181818182,2,1
1,0.1,1.45454545454545,2,1
1,0.1,1.63636232939738,2.25,0
0,0.0916666698455811,1.36363571340419,2.25,1
0,0.183333339691162,2.72727557204283,2.25,0
0,0.1,1.63636232939738,2.25,0
1,0.1,2.04545658759299,2.25,0
0,0.1,1.63636232939738,2.25,0
1,0.1,1.81818181818182,2,0
1,0.1,1.81818181818182,2,0
0,0.125,1.81818181818182,2,1
0,0.25,4.09091317518599,2.25,0
1,0.1,1.81818181818182,2,0
0,0.25,4.09091317518599,2.25,0
1,0.1,2.72727557204283,2.25,0
1,0.1,2.42424242424242,2,0
0,0.125,2.04545658759299,2.25,0
0,0.25,4.09091317518599,2.25,0
1,0.1,2.04545658759299,2.25,0
0,0.166666660308838,2.72727557204283,2.25,0
1,0.1,1.81818181818182,2,0
0,0.5,8.18182635037197,2.25,0
0,0.25,3.63636363636364,2,0
0,0.1,1.81818181818182,2,0
0,0.1375,2.04545658759299,2.25,0
1,0.1,1.81818181818182,2,0
0,0.1,1.63636232939738,2.25,0
1,0.1,2.04545658759299,2.25,0
1,0.133333330154419,2.42424242424242,2,0
0,0.133333330154419,2.42424242424242,2,0
1,0.09,1.63636232939738,2.25,0
1,0.125,3.63636363636364,2,0
1,0.07,1.21212121212121,2,0
1,0.1,1.81818181818182,2,0
0,0.1,1.81818181818182,2,0
0,0.1,1.81818181818182,2,0
1,0.15,4.09091317518599,2.25,0
0,0.1,1.45454545454545,2,0
0,0.25,4.09091317518599,2.25,0
1,0.1,2.04545658759299,2.25,0
0,0.1,1.63636232939738,2.25,0
0,0.183333339691162,2.72727557204283,2.25,1
0,0.1,1.81818181818182,2,1
0,0.0833333301544189,2.72727557204283,2.25,0
0,0.1,2.72727557204283,2.25,0
0,0.1,2.72727557204283,2.25,0
1,0.1,4.09091317518599,2.25,0
0,0.1,2.72727557204283,2.25,0
0,0.1,2.72727557204283,2.25,0
1,0.1,4.09091317518599,2.25,0
0,0.05,1.21212121212121,2,0
0,0.1,2.72727557204283,2.25,0
0,0.1,2.72727557204283,2.25,0
0,0.15,4.09091317518599,2.25,0
0,0.1,2.72727557204283,2.25,0
0,0.1,2.72727557204283,2.25,0
0,0.075,2.04545658759299,2.25,0
1,0.1,3.63636363636364,2,0
0,0.1,2.72727557204283,2.25,0
0,0.1,3.63636363636364,2,0
0,0.15,4.09091317518599,2.25,0
0,0.1,2.72727557204283,2.25,0
0,0.1,2.72727557204283,2.25,0
0,0.15,4.09091317518599,2.25,0
0,0.1,2.42424242424242,2,0
0,0.1,2.72727557204283,2.25,0
0,0.1,2.72727557204283,2.25,0
1,0.1,3.63636363636364,2,1
0,0.1,2.42424242424242,2,1
0,0.1,2.42424242424242,2,1
0,0.1,2.72727557204283,2.25,0
0,0.1,2.72727557204283,2.25,0
1,0.1,4.09091317518599,2.25,0
0,0.06,1.63636232939738,2.25,0
0,0.1,2.72727557204283,2.25,0
0,0.1,2.72727557204283,2.25,0
0,0.1,2.72727557204283,2.25,0
0,0.1,2.72727557204283,2.25,0
0,0.1,2.72727557204283,2.25,0
0,0.1,2.72727557204283,2.25,0
0,0.15,3.63636363636364,2,0
1,0.1,1.45454545454545,2,1
0,0.125,4.09091317518599,2.25,0
0,0.25,8.18182635037197,2.25,0
0,0.0833333301544189,2.72727557204283,2.25,0
0,0.0833333301544189,2.72727557204283,2.25,0
1,0.05,2.04545658759299,2.25,0
0,0.0625,2.04545658759299,2.25,0
0,0.125,4.09091317518599,2.25,0
0,0.25,8.18182635037197,2.25,0
0,0.1,2.72727557204283,2.25,0
0,0.0833333301544189,2.72727557204283,2.25,0
0,0.05,1.45454545454545,2,0
1,0.05,2.04545658759299,2.25,0
1,0.05,2.04545658759299,2.25,1
0,0.25,8.18182635037197,2.25,0
0,0.25,8.18182635037197,2.25,0
0,0.25,8.18182635037197,2.25,0
0,0.125,4.09091317518599,2.25,0
1,0.075,4.09091317518599,2.25,0
0,0.1,2.72727557204283,2.25,0
1,0.035,1.03896103896104,2,1
0,0.07,1.81818181818182,2,0
0,0.1,2.72727557204283,2.25,0
0,0.1,2.72727557204283,2.25,0
1,0.05,1.63636232939738,2.25,0
0,0.1,2.72727557204283,2.25,0
0,0.05,1.36363571340419,2.25,1
0,0.1,2.72727557204283,2.25,0
0,0.0833333301544189,2.72727557204283,2.25,0
0,0.07,2.04545658759299,2.25,0
0,0.05,1.45454545454545,2,0
0,0.0675,2.04545658759299,2.25,0
1,0.0440000009536743,1.63636232939738,2.25,0
0,0.0625,1.81818181818182,2,1
0,0.125,4.09091317518599,2.25,0
0,0.125,4.09091317518599,2.25,0
0,0.075,2.04545658759299,2.25,0
1,0.05,1.63636232939738,2.25,1
0,0.1,1.81818181818182,2,0
0,0.1,2.72727557204283,2.25,0
0,0.05,1.16883079063484,2.25,0
0,0.175,4.09091317518599,2.25,0
0,0.125,3.63636363636364,2,0
1,0.0725,2.04545658759299,2.25,0
0,0.0759999799728394,1.63636232939738,2.25,0
0,0.0925,1.81818181818182,2,1
1,0.0540000009536743,1.63636232939738,2.25,0
0,0.0483333349227905,1.03896103896104,2,1
1,0.0833333301544189,2.42424242424242,2,0
0,0.0875,2.04545658759299,2.25,1
1,0.05,1.16883079063484,2.25,1
0,0.175,4.09091317518599,2.25,0
0,0.116666669845581,3.03030290988961,2.5,0
0,0.116666669845581,2.42424242424242,2,1
0,0.116666669845581,2.72727557204283,2.25,0
0,0.175,4.09091317518599,2.25,0
1,0.1,2.42424242424242,2,0
0,0.1,2.04545658759299,2.25,0
0,0.25,8.18182635037197,2.25,0
0,0.1,1.81818181818182,2,0
1,0.1,2.72727557204283,2.25,0
1,0.0833333301544189,2.72727557204283,2.25,0
0,0.1,1.81818181818182,2,1
1,0.05,1.03896103896104,2,1
0,0.1,2.04545658759299,2.25,0
0,0.133333330154419,2.72727557204283,2.25,0
1,0.1,2.42424242424242,2,0
1,0.1,2.42424242424242,2,0
0,0.2,3.63636363636364,2,0
1,0.1,2.72727557204283,2.25,1
1,0.1,2.42424242424242,2,0
1,0.1,2.42424242424242,2,0
1,0.1,2.42424242424242,2,0
1,0.1,2.72727557204283,2.25,0
1,0.1,2.72727557204283,2.25,0
0,0.116666669845581,2.72727557204283,2.25,0
0,0.175,4.09091317518599,2.25,0
0,0.06,1.63636232939738,2.25,0
1,0.0675,2.04545658759299,2.25,0
0,0.075,2.04545658759299,2.25,0
0,0.0875,2.04545658759299,2.25,1
0,0.085,1.81818181818182,2,1
1,0.075,1.81818181818182,2,0
1,0.0540000009536743,1.63636232939738,2.25,0
1,0.0366666674613953,1.21212121212121,2,1
1,0.0440000009536743,1.63636232939738,2.25,1
1,0.1,2.72727557204283,2.25,0
1,0.0433333349227905,1.21212121212121,2,0
0,0.0875,2.04545658759299,2.25,0
0,0.1,2.72727557204283,2.25,0
0,0.0833333301544189,2.42424242424242,2,0
0,0.15,4.09091317518599,2.25,0
0,0.1,2.72727557204283,2.25,0
0,0.1,2.72727557204283,2.25,0
0,0.175,4.09091317518599,2.25,0
1,0.05,1.63636232939738,2.25,1
1,0.0833333301544189,2.72727557204283,2.25,1
0,0.116666669845581,2.72727557204283,2.25,0
0,0.05,1.21212121212121,2,0
0,0.1,2.72727557204283,2.25,0
0,0.05,1.16883079063484,2.25,1
0,0.175,4.09091317518599,2.25,0
0,0.0833333301544189,2.42424242424242,2,0
0,0.175,3.63636363636364,2,1
1,0.1,4.09091317518599,2.25,0
0,0.0875,2.04545658759299,2.25,0
1,0.25,8.18182635037197,2.25,0
0,0.175,4.09091317518599,2.25,0
1,0.05,1.36363571340419,2.25,1
0,0.116666669845581,2.72727557204283,2.25,0
0,0.116666669845581,2.42424242424242,2,0
0,0.07,1.63636232939738,2.25,1
0,0.116666669845581,2.72727557204283,2.25,0
1,0.0625,1.81818181818182,2,1
1,0.05,2.272727238861,2.5,0
0,0.2075,1.81818181818182,3.5,0
0,0.1,3.03030290988961,2.5,1
1,0.25,1.24999955296532,2.75,1
0,0.833333358764648,3.33333651225075,2.75,0
1,0.265,1.09090950705804,3,0
0,0.458333320617676,1.81818181818182,3,1
1,0.25,1.11111087563602,2.75,1
1,0.24,1.09090950705804,3,0
1,0.233333339691162,1.11111087563602,2.75,1
1,0.191666660308838,0.909090909090909,3,1
1,0.181666660308838,0.909090909090909,2.75,1
1,0.25,1.24999955296532,2.75,1
1,0.25,0.999999904632577,2.75,1
1,0.2,0.999999904632577,2.75,1
0,0.625,2.50000258907944,2.75,1
1,0.25,1.24999955296532,2.75,1
1,0.281666660308838,1.24999955296532,2.75,1
1,0.25,1.24999955296532,2.75,1
1,0.2775,1.11111087563602,2.75,1
1,0.236666660308838,0.909090909090909,2.75,1
1,0.666666641235352,1.66666534212006,2.75,0
1,0.290909175872803,0.909090909090909,2.75,1
1,0.5,2.00000203848093,2.75,0
1,0.205,1.11111087563602,2.75,1
0,0.583333320617676,1.66666534212006,2.75,1
1,0.5,1.66666534212006,2.75,0
1,0.333333320617676,1.11111087563602,2.75,1
0,0.9375,2.50000258907944,2.75,0
1,0.361111106872559,1.11111087563602,2.75,1
0,0.355,1.11111087563602,2.75,0
1,0.625,2.50000258907944,2.75,1
0,0.5375,2.50000258907944,2.75,0
1,0.25,0.909090909090909,2.75,1
1,0.255,0.909090909090909,2.75,1
1,0.25,0.909090909090909,2.75,1
1,0.25,0.909090909090909,2.75,1
1,0.3,1.11111087563602,2.75,0
1,0.185,1.42857065006221,2.75,0
0,0.3,1.24999955296532,2.75,1
1,0.258333339691162,1.81818181818182,3,0
0,0.175,0.999999904632577,2.75,1
1,0.17,1.09090950705804,3,0
1,0.5,3.33333651225075,2.75,0
1,0.25,1.42857065006221,2.75,0
0,0.5,2.50000258907944,2.75,0
1,0.25,1.42857065006221,2.75,0
1,0.188333339691162,1.11111087563602,2.75,1
1,0.15,0.909090909090909,2.75,1
1,0.531666679382324,1.24999955296532,2.75,1
1,0.17,1.09090950705804,3,1
0,0.285,1.42857065006221,2.75,1
1,0.235,1.42857065006221,2.75,0
0,0.2375,1.24999955296532,2.75,0
1,0.27,2.00000203848093,2.75,0
1,0.15,1.11111087563602,2.75,1
1,0.75,5.00000517815888,2.75,0
0,0.25,1.42857065006221,2.75,1
0,0.375,2.50000258907944,2.75,1
1,0.24375,1.24999955296532,2.75,0
0,0.215,0.999999904632577,2.75,1
0,0.3,1.55844240772527,3,0
1,1,2.50000258907944,2.75,0
1,0.283333339691162,1.66666534212006,2.75,1
1,0.3125,2.50000258907944,2.75,1
0,0.4,2.00000203848093,2.75,1
0,0.2,0.999999904632577,2.75,1
1,0.1775,0.909090909090909,2.75,1
1,0.25,1.66666534212006,2.75,0
0,0.308333339691162,1.66666534212006,2.75,1
1,0.193750076293945,1.24999955296532,2.75,0
1,0.5,3.33333651225075,2.75,0
1,0.2,1.21212121212121,3,0
1,0.3875,2.50000258907944,2.75,0
0,2,10.0000103563178,2.75,0
0,0.25,1.24999955296532,2.75,1
0,0.23,0.999999904632577,2.75,1
0,0.4775,0.99173519326558,3,0
1,0.25,2.72727557204283,3,0
1,0.6425,1.42857065006221,2.75,0
1,0.118333330154419,1.36363571340419,3,0
1,0.2,2.95454849235349,3.25,0
0,0.1,1.09090950705804,3,1
1,0.111111106872559,1.21212121212121,3,0
1,0.15,1.81818181818182,3,1
0,0.18,2.18181636116873,3,0
0,0.125,1.36363571340419,3,1
1,0.17,2.18181636116873,3,0
1,0.1,1.36363571340419,3,1
1,0.121666669845581,1.55844240772527,3,0
0,0.1,1.09090950705804,3,0
1,0.2125,2.72727557204283,3,0
0,0.15,1.55844240772527,3,0
0,0.135,1.55844240772527,3,1
1,0.128333330154419,1.55844240772527,3,0
0,0.333333320617676,3.63636363636364,3,0
0,0.1375,1.36363571340419,3,1
0,0.275,2.72727557204283,3,0
1,0.25,1.66666534212006,2.75,0
1,0.105,1.21212121212121,3,0
1,0.1225,1.21212121212121,3,1
0,0.25,2.72727557204283,3,0
1,0.116666669845581,1.21212121212121,3,1
1,0.25,2.72727557204283,3,0
1,0.116666669845581,1.21212121212121,3,0
1,0.183333339691162,1.81818181818182,3,0
0,0.24,2.18181636116873,3,0
1,0.2375,2.72727557204283,3,0
0,0.3,2.72727557204283,3,1
0,0.191666660308838,1.81818181818182,3,0
0,0.3,2.72727557204283,3,0
0,0.2375,2.72727557204283,3,0
1,0.131666669845581,1.36363571340419,3,1
0,0.143750057220459,1.36363571340419,3,0
1,0.116666669845581,1.21212121212121,3,1
1,0.1,1.21212121212121,3,0
0,0.25,2.72727557204283,3,0
0,0.7775,1.11111087563602,2.75,1
0,0.1625,2.50000258907944,3.25,0
0,0.1,2.72727557204283,3,0
1,0.11,2.00000203848093,2.75,0
0,0.25,3.63636363636364,3,0
1,0.0725,1.21212121212121,3,0
0,0.0775,1.21212121212121,3,0
0,0.1,1.55844240772527,3,0
0,0.1,1.55844240772527,3,1
0,0.3,2.00000203848093,2.75,0
0,0.1375,2.72727557204283,3,0
0,0.16,2.18181636116873,3,0
1,1,1.11111087563602,2.75,0
1,1.4,2.00000203848093,2.75,0
0,1.4166667175293,1.66666534212006,2.75,0
0,1.57399993896484,2.00000203848093,2.75,1
0,7.5,10.0000103563178,2.75,0
0,0.25,3.63636363636364,3,0
0,0.25,3.63636363636364,3,0
0,0.25,2.72727557204283,3,0
0,0.123749961853027,1.36363571340419,3,1
0,0.16,2.18181636116873,3,0
1,0.666666641235352,1.11111087563602,2.75,1
1,0.141666669845581,1.81818181818182,3,0
1,0.16,2.18181636116873,3,0
0,0.25,2.72727557204283,3,0
0,0.2,2.18181636116873,3,1
0,0.25,2.72727557204283,3,0
0,0.141666669845581,1.81818181818182,3,0
1,0.07083336353302,0.909090909090909,3,1
0,0.133333330154419,1.96969899490232,3.25,0
1,0.216666660308838,3.63636363636364,3,0
0,0.1,1.36363571340419,3,1
1,0.133333330154419,1.81818181818182,3,0
1,0.0683333349227905,0.99173519326558,3,1
0,0.106666669845581,1.36363571340419,3,1
0,0.2,2.18181636116873,3,0
0,0.25,2.00000203848093,2.75,0
0,0.158333330154419,1.66666534212006,2.75,0
1,0.11,1.09090950705804,3,0
1,0.1,0.999999904632577,2.75,1
